priority,category,file_or_source,message,evidence,recommended_action
1,malformed_code_fence,docs/card-api/api-reference-card/ordercard.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/pockettransfer.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/pockettransferreverse.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/retirecard.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/set3dsecurecode.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/setbearerdetail.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/stopcard.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/stoptoken.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/togglevoucherfeature.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/tokenapprovedevicebinding-2.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/tokenapprovedevicebinding.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/tokenremovedevicebinding.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/transferfunds.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/transferfundsreverse.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/transferlink.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/transfertoken-2.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/unstopcard.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/unstoptoken.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/updatecardexpirydate.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/updatecardlabel.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/updatecvv.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/card-api/api-reference-card/updatetokenaccount.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/activatecard.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/activatetoken-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/calculatetav-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/changepin-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/createlinkedcard.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/createlinkedcardmaskedresponse.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/deletetoken.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/generatetimebasedsecret.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/getactivelinkedcards.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/getcarddetails.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/getlinkedcards.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/linkcard-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/listalltokens-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/listtokens-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/ordercard-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/ordercardwithpinblock-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/printlinkedcard.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/printlinkedcardwithpinblock.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/resetpin.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/retirecard-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/set3dsecurecode-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/status.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/stopcard-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/stoptoken-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/togglevoucherfeature-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/tokenapprovedevicebinding-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/tokenremovedevicebinding-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/transferlink-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/unstopcard-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/unstoptoken-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/updatecvv-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/local-api/updatetokenaccount-1.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/balance.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/brazilianinstallmentsettled.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/deduct.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/deductadjustment.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/deductreversal.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/loadadjustment.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/loadauth.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/loadauthreversal.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/mexicaninstallmentsettled.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,malformed_code_fence,docs/companion-api/api-reference-companion/remote/stop.md,ReadMe page contains adjacent malformed code fences.,"```,```",Split the fences into valid Markdown code blocks after checking rendered examples.
1,manual_review,docs/Getting Started/fraud.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/Getting Started/glossary.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/api-reference-card/ordercardwithpinblock.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/disputes.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/manage-funds-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/reconciliation.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/reports/authorisation-income-report.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/reports/blocked-transactions-report.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/reports/card-order-report-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/reports/daily-negative-balance-report.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/reports/google-pay-monthly-report.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/reports/mark-off-file.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/reports/summary-settlement-report-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/card-api/tokenization/index.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/chargeback-api-reference/document-status.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/chargeback-api-reference/first-chargeback.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/chargeback-api-reference/pre-arbitration.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/chargeback-api-reference/query-chargeback.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/chargeback-api-reference/upload-supporting-document.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/chargeback-reason-codes.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/connectivity.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/process-overview.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/remote-messaging-api/remote-messaging-api-chargeback-notification.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/chargeback-api/response-codes.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/companion-api/api-reference-companion/remote/administrativemessage/administrative-message-values.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/companion-api/api-reference-companion/remote/administrativemessage/index.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/companion-api/klv-lookup.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/documentation/how_payments_work.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/documentation/reporting-api-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/documentation/reversedevalueprofile-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/activate.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/activatetoken-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/allocatecard.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/allocatecreatevirtualcard.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/allocateiban.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/balance-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/calculatetav-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/cancelscheduledstop.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/cancelstopcard.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/carddetail-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/changepin-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/checkauthorisation.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/checkload.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/createscheduledstop.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/createvirtualcard-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/deductcardloadprofile.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/deletetoken-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/delinkcard.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/devalueprofile.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/generatetimebasedsecret-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/getschedulestopdetail.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/inserttransactionfee-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/linkcard-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/linkcardsbysequencerange.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/listalltokens-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/listtokens-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/loadcarddeductprofile.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/ordercard-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/register.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/resetpin-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/reversedeductcardloadprofile.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/reversedevalueprofile.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/reversetransactionfee.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/reversevastransferfunds.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/statement-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/statementbydaterange.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/status-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/stopcard-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/stoptoken-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/togglevoucherfeature-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/transferfunds-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/transferfundsbetweenprofiles.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/transferlink-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/transfertoken-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/unstoptoken-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/updateallocatedcard.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/updatebearer-1.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/updatebearerextended.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/updateprofile.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/updatescheduledstop.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/updatetokenaccount-2.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/uploadficadocument.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/profile-api-reference/vastransferfunds.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/response-codes-2/index.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,manual_review,docs/response-codes-2/response-and-action-code-mapping.md,Existing v1.0_codex review marks this page as high risk.,high,Review against WordPress source content and record approval or required fixes.
1,rewriteable_legacy_link,docs/Getting Started/client-testing-guide.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/get-started/our-apis/,Rewrite to target represented by docs/Getting Started/our-apis.md.
1,rewriteable_legacy_link,docs/Getting Started/client-testing-guide.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/contact-us/,Rewrite to target represented by docs/documentation/contact-us.md.
1,rewriteable_legacy_link,docs/Getting Started/client-testing-guide.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/companion-api/api-reference/,Rewrite to target represented by docs/companion-api/api-reference-companion/index.md.
1,rewriteable_legacy_link,docs/Getting Started/client-testing-guide.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/Getting Started/client-testing-guide.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/tools/,Rewrite to target represented by docs/tools/index.md.
1,rewriteable_legacy_link,docs/Getting Started/client-testing-guide.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/tools/checksum-generator/,Rewrite to target represented by docs/tools/checksum-generator/index.md.
1,rewriteable_legacy_link,docs/Getting Started/client-testing-guide.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/tools/xml-generator/,Rewrite to target represented by docs/tools/xml-generator/index.md.
1,rewriteable_legacy_link,docs/Getting Started/client-testing-guide.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/tools/xml-poster/,Rewrite to target represented by docs/tools/xml-poster.md.
1,rewriteable_legacy_link,docs/Getting Started/client-testing-guide.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/tools/simpos/,Rewrite to target represented by docs/tools/simpos/index.md.
1,rewriteable_legacy_link,docs/Getting Started/our-apis.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/qr-payments-api/,Rewrite to target represented by docs/qr-payments-api/index.md.
1,rewriteable_legacy_link,docs/Getting Started/our-apis.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/notifications/,Rewrite to target represented by docs/documentation/notifications.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/addcardtag.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/addpocket.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/bearerdetail.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/calculatetav.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/carddetail.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/changepin.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
1,rewriteable_legacy_link,docs/card-api/api-reference-card/createvirtualcard.md,Legacy WordPress link can be rewritten to a mapped ReadMe destination.,https://developer.sprint.paymentology.com/card-api/api-reference/,Rewrite to target represented by docs/card-api/api-reference-card/index.md.
